OffspCollection	Kid	Pa	Ma	PopName	SpawnYear	FDR	Pvalue	LOD	P.Pr.C_Se_Se	P.Pr.Max	MaxP.Pr.Relat	TotPaNonExc	TotMaNonExc	TotUnkNonExc	TotPairsNonExc	KidMiss	PaMiss	MaMiss	MI.Kid.Pa	MI.Kid.Ma	MI.Trio	MendIncLoci
Fishery2011	T073229	---	---	---	---	---	---	---	---	---	---	26	29	1	0	0	---	---	---	---	---	---
Fishery2011	T073230	---	---	---	---	---	---	---	---	---	---	23	28	0	0	0	---	---	---	---	---	---
Fishery2011	T073231	---	---	---	---	---	---	---	---	---	---	4	3	0	0	0	---	---	---	---	---	---
Fishery2011	T073232	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073233	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073234	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073235	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073236	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073237	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073238	---	---	---	---	---	---	---	---	---	---	31	45	0	0	1	---	---	---	---	---	---
Fishery2011	T073239	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073240	---	---	---	---	---	---	---	---	---	---	8	4	0	0	1	---	---	---	---	---	---
Fishery2011	T073241	---	---	---	---	---	---	---	---	---	---	30	28	0	0	0	---	---	---	---	---	---
Fishery2011	T073242	---	---	---	---	---	---	---	---	---	---	28	31	0	0	0	---	---	---	---	---	---
Fishery2011	T073243	---	---	---	---	---	---	---	---	---	---	5	10	0	0	0	---	---	---	---	---	---
Fishery2011	T073244	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073245	---	---	---	---	---	---	---	---	---	---	13	15	0	0	0	---	---	---	---	---	---
Fishery2011	T073246	---	---	---	---	---	---	---	---	---	---	48	60	0	0	1	---	---	---	---	---	---
Fishery2011	T073247	---	---	---	---	---	---	---	---	---	---	21	20	0	0	0	---	---	---	---	---	---
Fishery2011	T073248	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073249	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073250	---	---	---	---	---	---	---	---	---	---	0	3	0	0	1	---	---	---	---	---	---
Fishery2011	T073251	---	---	---	---	---	---	---	---	---	---	7	7	0	0	0	---	---	---	---	---	---
Fishery2011	T073252	T070283	T070282	FRHfa	2008	0.000000	0.000000	23.216870	0.999538	0.999538	C_Se_Se	16	13	0	1	0	0	1	0	0	0	---
Fishery2011	T073253	---	---	---	---	---	---	---	---	---	---	76	80	0	0	0	---	---	---	---	---	---
Fishery2011	T073254	---	---	---	---	---	---	---	---	---	---	0	0	0	0	3	---	---	---	---	---	---
Fishery2011	T073255	T069472	T069509	FRHfa	2008	0.264154	0.656000	3.856190	0.000008	0.942999	C_U_U	126	121	0	1	0	8	0	1	2	4	Ots_u07.07.161,Ots_129458.451,Ots_131460.584,Ots_RAG3
Fishery2011	T073256	---	---	---	---	---	---	---	---	---	---	38	49	0	0	0	---	---	---	---	---	---
Fishery2011	T073257	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073258	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073259	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073260	---	---	---	---	---	---	---	---	---	---	13	11	0	0	0	---	---	---	---	---	---
Fishery2011	T073261	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073262	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073263	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073264	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073265	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073266	---	---	---	---	---	---	---	---	---	---	2	1	0	0	1	---	---	---	---	---	---
Fishery2011	T073267	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073268	---	---	---	---	---	---	---	---	---	---	0	1	0	0	0	---	---	---	---	---	---
Fishery2011	T073269	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073270	---	---	---	---	---	---	---	---	---	---	52	56	0	0	0	---	---	---	---	---	---
Fishery2011	T073272	---	---	---	---	---	---	---	---	---	---	25	25	0	0	0	---	---	---	---	---	---
Fishery2011	T073273	---	---	---	---	---	---	---	---	---	---	45	36	0	0	0	---	---	---	---	---	---
Fishery2011	T073274	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T073275	---	---	---	---	---	---	---	---	---	---	16	6	0	0	0	---	---	---	---	---	---
Fishery2011	T073276	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073277	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073278	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073471	---	---	---	---	---	---	---	---	---	---	271	301	0	0	0	---	---	---	---	---	---
Fishery2011	T073472	---	---	---	---	---	---	---	---	---	---	1	1	0	0	1	---	---	---	---	---	---
Fishery2011	T073473	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073474	---	---	---	---	---	---	---	---	---	---	43	47	0	0	1	---	---	---	---	---	---
Fishery2011	T073475	---	---	---	---	---	---	---	---	---	---	3	3	0	0	0	---	---	---	---	---	---
Fishery2011	T073476	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073477	---	---	---	---	---	---	---	---	---	---	9	15	0	0	0	---	---	---	---	---	---
Fishery2011	T073478	---	---	---	---	---	---	---	---	---	---	65	83	0	0	0	---	---	---	---	---	---
Fishery2011	T073479	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073480	---	---	---	---	---	---	---	---	---	---	20	33	0	0	0	---	---	---	---	---	---
Fishery2011	T073481	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073482	---	---	---	---	---	---	---	---	---	---	0	3	0	0	1	---	---	---	---	---	---
Fishery2011	T073483	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073484	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073485	---	---	---	---	---	---	---	---	---	---	19	24	0	0	0	---	---	---	---	---	---
Fishery2011	T073486	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073487	---	---	---	---	---	---	---	---	---	---	69	88	0	0	0	---	---	---	---	---	---
Fishery2011	T073488	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073489	---	---	---	---	---	---	---	---	---	---	53	65	0	0	0	---	---	---	---	---	---
Fishery2011	T073490	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T073491	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073492	---	---	---	---	---	---	---	---	---	---	8	12	0	0	0	---	---	---	---	---	---
Fishery2011	T073493	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073494	---	---	---	---	---	---	---	---	---	---	43	37	0	0	0	---	---	---	---	---	---
Fishery2011	T073495	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073496	---	---	---	---	---	---	---	---	---	---	2	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073497	---	---	---	---	---	---	---	---	---	---	15	27	0	0	0	---	---	---	---	---	---
Fishery2011	T073498	---	---	---	---	---	---	---	---	---	---	84	86	0	0	1	---	---	---	---	---	---
Fishery2011	T073499	---	---	---	---	---	---	---	---	---	---	20	40	0	0	0	---	---	---	---	---	---
Fishery2011	T073500	---	---	---	---	---	---	---	---	---	---	103	98	0	0	0	---	---	---	---	---	---
Fishery2011	T073501	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073502	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073503	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073504	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073505	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073506	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073507	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073508	T071551	T071589	FRHfa	2008	0.000000	0.000000	21.164480	0.996414	0.996414	C_Se_Se	114	140	0	5	2	1	1	0	0	0	---
Fishery2011	T073509	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073510	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073511	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073512	---	---	---	---	---	---	---	---	---	---	1	1	0	0	0	---	---	---	---	---	---
Fishery2011	T073513	---	---	---	---	---	---	---	---	---	---	2	3	0	0	0	---	---	---	---	---	---
Fishery2011	T073514	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073515	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073516	T068914	T069009	FRHfa	2008	0.303032	0.812000	1.290806	0.000001	0.695959	C_U_U	150	149	0	2	0	2	0	2	1	4	Ots_107806.821,Ots_128693.461,Ots_108390.329,Ots_102801.308
Fishery2011	T073517	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073518	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073519	---	---	---	---	---	---	---	---	---	---	1	2	0	0	1	---	---	---	---	---	---
Fishery2011	T073520	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073521	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073522	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073523	---	---	---	---	---	---	---	---	---	---	17	17	0	0	0	---	---	---	---	---	---
Fishery2011	T073524	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073525	---	---	---	---	---	---	---	---	---	---	11	9	0	0	0	---	---	---	---	---	---
Fishery2011	T073526	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073527	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073528	---	---	---	---	---	---	---	---	---	---	28	31	0	0	0	---	---	---	---	---	---
Fishery2011	T073529	---	---	---	---	---	---	---	---	---	---	8	5	0	0	1	---	---	---	---	---	---
Fishery2011	T073530	---	---	---	---	---	---	---	---	---	---	103	109	0	0	4	---	---	---	---	---	---
Fishery2011	T073531	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073532	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073533	---	---	---	---	---	---	---	---	---	---	1	2	0	0	0	---	---	---	---	---	---
Fishery2011	T073534	---	---	---	---	---	---	---	---	---	---	62	59	0	0	1	---	---	---	---	---	---
Fishery2011	T073535	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073536	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073537	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073538	---	---	---	---	---	---	---	---	---	---	0	0	0	0	6	---	---	---	---	---	---
Fishery2011	T073539	---	---	---	---	---	---	---	---	---	---	8	5	0	0	0	---	---	---	---	---	---
Fishery2011	T073540	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073541	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073542	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073543	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073544	---	---	---	---	---	---	---	---	---	---	56	53	0	0	0	---	---	---	---	---	---
Fishery2011	T073545	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073546	---	---	---	---	---	---	---	---	---	---	0	0	0	0	4	---	---	---	---	---	---
Fishery2011	T073547	---	---	---	---	---	---	---	---	---	---	4	3	0	0	0	---	---	---	---	---	---
Fishery2011	T073548	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073549	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073550	---	---	---	---	---	---	---	---	---	---	42	37	0	0	0	---	---	---	---	---	---
Fishery2011	T073551	---	---	---	---	---	---	---	---	---	---	84	101	0	0	0	---	---	---	---	---	---
Fishery2011	T073552	T071412	T071404	FRHfa	2008	0.000000	0.000000	22.536446	0.999088	0.999088	C_Se_Se	222	260	0	2	0	0	0	0	0	0	---
Fishery2011	T073553	---	---	---	---	---	---	---	---	---	---	55	51	0	0	0	---	---	---	---	---	---
Fishery2011	T073554	T028638	T028588	FRHsp	2006	1.032715	0.976000	-2.814421	0.000000	0.453184	C_U_Se	31	46	0	1	4	10	0	1	0	4	Ots_118175.479,Ots_102414.395,Ots_u4.92,Ots_RAG3
Fishery2011	T073555	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073556	T028167	T028282	FRHsp	2006	1.432325	0.653000	3.349808	0.000005	0.920966	C_U_U	21	30	0	1	0	10	0	1	2	4	Ots_108007.208,Ots_108390.329,Ots_HSP90B.385,Ots_104063.132
Fishery2011	T073557	---	---	---	---	---	---	---	---	---	---	18	25	0	0	0	---	---	---	---	---	---
Fishery2011	T073558	---	---	---	---	---	---	---	---	---	---	37	35	0	0	1	---	---	---	---	---	---
Fishery2011	T073559	---	---	---	---	---	---	---	---	---	---	79	64	0	0	0	---	---	---	---	---	---
Fishery2011	T073560	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073561	---	---	---	---	---	---	---	---	---	---	26	25	0	0	0	---	---	---	---	---	---
Fishery2011	T073563	---	---	---	---	---	---	---	---	---	---	5	2	0	0	1	---	---	---	---	---	---
Fishery2011	T073564	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073565	---	---	---	---	---	---	---	---	---	---	130	141	0	0	0	---	---	---	---	---	---
Fishery2011	T073566	---	---	---	---	---	---	---	---	---	---	90	102	0	0	1	---	---	---	---	---	---
Fishery2011	T073567	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073568	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073569	---	---	---	---	---	---	---	---	---	---	73	81	0	0	0	---	---	---	---	---	---
Fishery2011	T073570	---	---	---	---	---	---	---	---	---	---	98	101	0	0	0	---	---	---	---	---	---
Fishery2011	T073571	---	---	---	---	---	---	---	---	---	---	21	25	0	0	0	---	---	---	---	---	---
Fishery2011	T073572	---	---	---	---	---	---	---	---	---	---	63	87	0	0	0	---	---	---	---	---	---
Fishery2011	T073573	T028630	T028477	FRHsp	2006	1.383085	0.718000	0.151310	0.000000	0.923121	C_U_U	90	87	0	1	0	9	0	1	2	4	Ots_AsnRS.60,Ots_102414.395,Ots_101119.381,Ots_106747.239
Fishery2011	T073574	---	---	---	---	---	---	---	---	---	---	4	12	0	0	0	---	---	---	---	---	---
Fishery2011	T073575	---	---	---	---	---	---	---	---	---	---	108	122	0	0	0	---	---	---	---	---	---
Fishery2011	T073576	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073577	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073578	T028693	T028566	FRHsp	2006	1.489335	0.565000	6.676453	0.000142	0.502928	C_U_U	173	201	0	3	0	0	0	1	0	4	Ots_128693.461,Ots_105132.200,Ots_u4.92,Ots_RFC2.558
Fishery2011	T073579	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073580	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073581	---	---	---	---	---	---	---	---	---	---	104	123	0	0	0	---	---	---	---	---	---
Fishery2011	T073582	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073583	T069478	T069321	FRHfa	2008	0.196361	0.451000	7.208095	0.000241	0.430091	U_F	21	23	0	1	0	4	0	1	1	4	Ots_96500.180,Ots_CD63,Ots_108735.302,Ots_131460.584
Fishery2011	T073584	---	---	---	---	---	---	---	---	---	---	59	65	0	0	0	---	---	---	---	---	---
Fishery2011	T073585	T028547	T028657	FRHsp	2006	1.409597	0.713000	3.365171	0.000005	0.790836	C_U_U	123	159	0	2	0	0	0	1	2	4	Ots_110495.380,Ots_105132.200,Ots_EP.529,Ots_Prl2
Fishery2011	T073586	---	---	---	---	---	---	---	---	---	---	49	61	0	0	0	---	---	---	---	---	---
Fishery2011	T073587	---	---	---	---	---	---	---	---	---	---	25	17	0	0	0	---	---	---	---	---	---
Fishery2011	T073588	---	---	---	---	---	---	---	---	---	---	15	18	0	0	0	---	---	---	---	---	---
Fishery2011	T073589	---	---	---	---	---	---	---	---	---	---	39	55	0	0	0	---	---	---	---	---	---
Fishery2011	T073590	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T073591	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073592	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073593	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073594	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073595	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T073596	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073597	---	---	---	---	---	---	---	---	---	---	132	183	0	0	0	---	---	---	---	---	---
Fishery2011	T073598	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073599	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073600	---	---	---	---	---	---	---	---	---	---	22	36	0	0	0	---	---	---	---	---	---
Fishery2011	T073601	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073602	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073603	---	---	---	---	---	---	---	---	---	---	28	27	0	0	0	---	---	---	---	---	---
Fishery2011	T073604	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073605	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073606	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073607	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073608	---	---	---	---	---	---	---	---	---	---	3	2	0	0	0	---	---	---	---	---	---
Fishery2011	T073609	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073610	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073611	---	---	---	---	---	---	---	---	---	---	5	5	0	0	0	---	---	---	---	---	---
Fishery2011	T073612	T071540	T071501	FRHfa	2008	0.000000	0.000000	23.136435	0.999499	0.999499	C_Se_Se	57	68	0	1	0	1	0	0	0	0	---
Fishery2011	T073613	---	---	---	---	---	---	---	---	---	---	42	60	0	0	0	---	---	---	---	---	---
Fishery2011	T073614	---	---	---	---	---	---	---	---	---	---	34	22	0	0	0	---	---	---	---	---	---
Fishery2011	T073615	---	---	---	---	---	---	---	---	---	---	24	19	0	0	1	---	---	---	---	---	---
Fishery2011	T073616	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073617	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073618	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073619	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073620	T030366	T030466	FRHsp	2007	1.425856	0.465000	4.661789	0.000019	0.757175	C_U_U	102	99	0	1	0	0	6	0	0	4	Ots_128693.461,Ots_118938.325,Ots_104063.132,Ots_127236.62
Fishery2011	T073621	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073622	T071170	T071282	FRHfa	2008	0.000000	0.000000	22.141704	0.998647	0.998647	C_Se_Se	42	70	0	2	0	0	0	0	0	0	---
Fishery2011	T073623	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073624	---	---	---	---	---	---	---	---	---	---	28	17	0	0	0	---	---	---	---	---	---
Fishery2011	T073625	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073626	---	---	---	---	---	---	---	---	---	---	0	1	0	0	0	---	---	---	---	---	---
Fishery2011	T073627	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T073628	---	---	---	---	---	---	---	---	---	---	2	3	0	0	0	---	---	---	---	---	---
Fishery2011	T073629	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073630	---	---	---	---	---	---	---	---	---	---	5	5	0	0	0	---	---	---	---	---	---
Fishery2011	T073631	---	---	---	---	---	---	---	---	---	---	26	36	0	0	0	---	---	---	---	---	---
Fishery2011	T073632	---	---	---	---	---	---	---	---	---	---	11	13	0	0	2	---	---	---	---	---	---
Fishery2011	T073633	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T073634	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T073635	---	---	---	---	---	---	---	---	---	---	58	64	0	0	0	---	---	---	---	---	---
